price,area,rooms,floor,total_floors,city,microdistrict,price_per_sqm
35000000,63.6,3.0,2.0,5.0,Тараз,Толе Би 76 — Напротив Центральный Мечеть Баласагун,550314.4654088051
16000000,56.0,3.0,4.0,5.0,Тараз,Салтанат 21 — 30 школа,285714.28571428574
14000000,54.9,2.0,4.0,5.0,Тараз,Жансая 42 — Бауыржан Момышұлы,255009.10746812387
16000000,52.0,2.0,1.0,5.0,Тараз,8 микр 6,307692.3076923077
18500000,80.0,4.0,1.0,5.0,Тараз,микрорайон Аса — школа-гимназия №49,231250.0
10800000,43.0,2.0,4.0,4.0,Тараз,ул. Сатпаева 18,251162.7906976744
11000000,38.0,1.0,3.0,5.0,Тараз,микрорайон Алатау 8 — остановка Сейфулина,289473.6842105263
22000000,65.6,2.0,4.0,5.0,Тараз,"Байтерек, 13 мкр 10",335365.8536585366
19900000,63.0,3.0,2.0,5.0,Тараз,Талас  6 микрарайон,315873.01587301586
26000000,87.0,4.0,4.0,5.0,Тараз,Массив Карасу 29 — Шостакович,298850.5747126437
26000000,83.0,4.0,4.0,5.0,Тараз,"Массив карасу 29 — Б. Момышулы, Шостакович",313253.0120481928
30000000,67.7,3.0,2.0,4.0,Тараз,Айтеке би 7,443131.4623338257
18500000,45.0,2.0,3.0,5.0,Тараз,4мкр 19 — Возле торгового центра Бейбарыс,411111.1111111111
22500000,52.0,2.0,3.0,5.0,Тараз,Мкр 9 11,432692.3076923077
9000000,29.9,1.0,5.0,5.0,Тараз,мкр Акбулак,301003.34448160534
15000000,58.85,3.0,4.0,5.0,Тараз,Макарова — Военторг,254885.30161427357
18500000,62.0,3.0,3.0,5.0,Тараз,7 микр 23,298387.0967741936
18500000,58.0,2.0,4.0,5.0,Тараз,Байтерек,318965.5172413793
20900000,52.2,2.0,5.0,5.0,Тараз,Бауыржан Момышулы 35 — Дом корзинки,400383.1417624521
14900000,57.0,2.0,4.0,5.0,Тараз,8 мкр,261403.50877192983
16800000,51.0,2.0,3.0,5.0,Тараз,"Алатау(8микр.) 13 — 8микрорайон , остановка Сейфуллина.",329411.76470588235
35000000,75.0,4.0,1.0,4.0,Тараз,Ниеткалиева 5 — Койгельды,466666.6666666667
7200000,37.0,1.0,5.0,5.0,Тараз,"1 мик. Акбулак 6 — тарговый центр, арай плаза",194594.5945945946
20000000,55.6,2.0,2.0,5.0,Тараз,Улы Дала 1118,359712.23021582735
14500000,46.0,2.0,2.0,5.0,Тараз,7мкр 40,315217.39130434784
23000000,63.0,3.0,5.0,5.0,Тараз,Сабыр Рахимов дом 3 — Возле Мед.колледжа и колледж Аспара,365079.3650793651
20000000,59.6,3.0,2.0,5.0,Тараз,Микрорайон Талас — Сейфуллина,335570.4697986577
19900000,68.0,3.0,4.0,5.0,Тараз,Аса — Гаражи,292647.0588235294
29000000,83.3,4.0,2.0,5.0,Тараз,Койбакова,348139.2557022809
18000000,39.0,2.0,2.0,4.0,Тараз,койгельды 176,461538.46153846156
12500000,47.0,2.0,2.0,5.0,Тараз,мынбулак 27 — жибек жолы,265957.44680851063
23500000,68.0,3.0,4.0,5.0,Тараз,Мкр Аса 35 — Момышулы-шостакович,345588.23529411765
11000000,44.0,2.0,4.0,5.0,Тараз,мкр2 14,250000.0
13500000,60.0,3.0,4.0,5.0,Тараз,Салтанат 28,225000.0
26000000,73.0,4.0,5.0,5.0,Тараз,проспект Абая 160 — Ташкентская,356164.38356164383
16000000,57.0,3.0,5.0,5.0,Тараз,Мкр. Жансая 27 — Б.Момышулы,280701.7543859649
26000000,83.0,4.0,4.0,5.0,Тараз,Массив Карасу 29 — Шастокович,313253.0120481928
32000000,90.0,3.0,1.0,5.0,Тараз,Мкр. Астана 25 — Рахимова,355555.55555555556
11000000,46.8,2.0,3.0,5.0,Тараз,воинская — косы батыра aisyltan holl,235042.73504273506
16000000,68.0,2.0,1.0,5.0,Тараз,15 мкр 1038/1,235294.11764705883
6000000,36.0,1.0,3.0,4.0,Тараз,5 мкрн 25,166666.66666666666
10800000,45.0,2.0,4.0,5.0,Тараз,Акбулак 15,240000.0
10200000,31.7,1.0,3.0,5.0,Тараз,Мынбулак 61,321766.5615141956
21000000,81.0,4.0,5.0,5.0,Тараз,Мкр Алатау 8 — Сейфуллина,259259.25925925927
25000000,78.0,4.0,4.0,5.0,Тараз,Мынбулак,320512.8205128205
32000000,78.0,4.0,1.0,5.0,Тараз,телецентр 13 — с зади нурила базара рядом карамбуль бильярдная,410256.41025641025
11000000,34.0,1.0,2.0,5.0,Тараз,Алатау — Микрайон Алатау 34,323529.4117647059
16500000,48.0,2.0,3.0,5.0,Тараз,Рысбек батыра 3,343750.0
38000000,114.0,4.0,5.0,5.0,Тараз,Астана 21,333333.3333333333
22000000,60.3,3.0,2.0,5.0,Тараз,Рысбек Батыра,364842.4543946932
17500000,55.0,2.0,4.0,5.0,Тараз,Мкр-н 13 14,318181.8181818182
19000000,62.8,3.0,2.0,5.0,Тараз,Мынбулак 53,302547.77070063696
25000000,78.0,3.0,2.0,5.0,Тараз,"Сейфулина — Напротив Sulpac и Фиркан, рядом Народный банк, казпочта",320512.8205128205
9500000,30.0,1.0,5.0,5.0,Тараз,Мкр салтанат 6,316666.6666666667
15000000,45.0,2.0,4.0,5.0,Тараз,Мкр Каратау 21 — СШ 38,333333.3333333333
7000000,38.0,2.0,2.0,2.0,Тараз,Солнечный 6,184210.52631578947
15000000,58.0,2.0,4.0,5.0,Тараз,Байтерек,258620.6896551724
16000000,55.0,3.0,5.0,5.0,Тараз,салтанат 16,290909.0909090909
10500000,34.4,2.0,2.0,2.0,Тараз,Отеген батыра 2 — Супермаркеты и Аллея славы,305232.5581395349
35000000,96.0,4.0,1.0,5.0,Тараз,Сулейманова 18а — Сулейманова-Койгельды,364583.3333333333
19500000,73.5,3.0,4.0,5.0,Тараз,Улы Дала,265306.1224489796
38000000,90.0,4.0,1.0,5.0,Тараз,2 пер казыбек би 16,422222.22222222225
13000000,45.0,2.0,5.0,5.0,Тараз,Тонкуруш 2 — Проспект Жамбыла,288888.8888888889
14500000,55.0,2.0,2.0,2.0,Тараз,Сыздыкова 14 — Бывшая Рабочая улица,263636.36363636365
16000000,64.0,3.0,3.0,5.0,Тараз,Сатпаева 6,250000.0
23900000,66.0,3.0,3.0,5.0,Тараз,Мкр Аса,362121.2121212121
13500000,56.0,3.0,1.0,5.0,Тараз,Сатпаева,241071.42857142858
30000000,56.0,3.0,3.0,5.0,Тараз,Айтиева 1 — Гостиница «Жамбыл»,535714.2857142857
18000000,63.0,3.0,1.0,5.0,Тараз,9 — каикармет,285714.28571428574
18000000,57.0,2.0,2.0,5.0,Тараз,улы дала 15 мкр — оринтир,315789.4736842105
20500000,62.5,3.0,2.0,5.0,Тараз,Абая 139,328000.0
17500000,67.8,3.0,4.0,5.0,Тараз,"Массив карасу 15 — 51 школа, имени Нарғозы Данаев",258112.09439528023
16200000,60.8,2.0,4.0,5.0,Тараз,Улы Дала,266447.36842105264
29000000,74.0,3.0,2.0,5.0,Тараз,Қылышбаева 51,391891.8918918919
12800000,45.0,2.0,4.0,5.0,Тараз,Мынбулак 66 — Шестоковича,284444.44444444444
6000000,34.0,1.0,4.0,4.0,Тараз,Әл Фараби 25 — Однасторонка,176470.58823529413
16000000,52.0,2.0,3.0,5.0,Тараз,Алатау — Сзади Фиркана 8 мкр,307692.3076923077
30000000,83.7,3.0,4.0,5.0,Тараз,12 микрорайон 26 — Рахимова,358422.93906810036
8700000,38.0,1.0,4.0,5.0,Тараз,Мик Алатау 32,228947.36842105264
10800000,32.0,1.0,3.0,5.0,Тараз,Жансая 20 — 42 школа,337500.0
12000000,71.0,2.0,4.0,4.0,Тараз,2пр Рахимова 1-дом,169014.08450704225
26000000,60.0,3.0,5.0,5.0,Тараз,Абая 161 — Абая и Байзак Батыра,433333.3333333333
11000000,44.22,2.0,1.0,5.0,Тараз,2 микр Каратау,248756.21890547263
5500000,49.3,2.0,4.0,5.0,Тараз,ул. Локомативная 2,111561.86612576066
9500000,35.0,1.0,1.0,5.0,Тараз,Мкрн. Мынбулак 23а,271428.5714285714
8500000,44.0,1.0,2.0,5.0,Тараз,кошеней 43/2 — фурманова,193181.81818181818
11000000,45.0,2.0,4.0,4.0,Тараз,Аскарова 223,244444.44444444444
12000000,44.4,2.0,2.0,5.0,Тараз,1 микр,270270.2702702703
15000000,68.0,2.0,5.0,5.0,Тараз,Аса 41,220588.23529411765
16500000,52.0,2.0,1.0,5.0,Тараз,Алатау 7 — Сейффулина,317307.6923076923
8000000,33.5,1.0,5.0,5.0,Тараз,Мкр Аса. 10 4,238805.97014925373
12500000,58.0,3.0,4.0,5.0,Тараз,Сатпаева 5,215517.24137931035
15500000,54.0,2.0,3.0,5.0,Тараз,Алатау 2,287037.037037037
31000000,96.0,3.0,4.0,5.0,Тараз,Массив Арай-2 9 — Возле школы НИШ и Жамбылский политехнический колледж,322916.6666666667
28000000,84.4,3.0,1.0,2.0,Тараз,Байзак батыра 189,331753.55450236966
11500000,42.5,1.0,2.0,5.0,Тараз,9 мкр 8,270588.23529411765
25500000,70.0,3.0,4.0,4.0,Тараз,Желтоксан — Айтеке -Би,364285.71428571426
14500000,45.0,2.0,4.0,5.0,Тараз,Жайлау 15,322222.22222222225
12900000,46.5,2.0,4.0,5.0,Тараз,Самал 36,277419.3548387097
17700000,76.5,4.0,5.0,5.0,Тараз,Мынбулак,231372.54901960783
9900000,31.0,1.0,2.0,5.0,Тараз,"Рысбек батыр 1 — Находится возле заводского ровд, арай плаза",319354.8387096774
28000000,80.0,4.0,3.0,5.0,Тараз,Мкр. Алатау 29 — улица санырак батыра,350000.0
27000000,80.0,3.0,1.0,5.0,Тараз,Абая133,337500.0
14000000,46.0,2.0,3.0,5.0,Тараз,5мкр 10,304347.82608695654
17000000,85.0,4.0,5.0,5.0,Тараз,Массив Карасу 31,200000.0
9000000,35.0,1.0,3.0,5.0,Тараз,Каратау 19,257142.85714285713
23000000,63.0,3.0,3.0,5.0,Тараз,Мынбулак 48 — Рынок Жибек Жолы,365079.3650793651
18500000,74.0,3.0,4.0,5.0,Тараз,Ұлы дала мик 15дом 6 6 — Пушкинаның аяқжағы корзинка кәусар магазин жақын,250000.0
21000000,54.0,2.0,3.0,5.0,Тараз,Толе би,388888.8888888889
9500000,44.0,2.0,5.0,5.0,Тараз,7 микрорайон,215909.0909090909
30000000,90.0,3.0,1.0,5.0,Тараз,"Микр Астана 18 — Школа, гор больница, детский сад,супермаркеты",333333.3333333333
12500000,50.0,2.0,1.0,5.0,Тараз,11 микрорайон 23 — Жансая,250000.0
31700000,72.0,3.0,3.0,5.0,Тараз,Сарсенбаева 2,440277.77777777775
15500000,60.0,3.0,4.0,5.0,Тараз,6 микрорайон 29,258333.33333333334
9200000,38.0,1.0,5.0,5.0,Тараз,самал 21 88 — остановка Сейфуллина,242105.26315789475
5700000,34.0,1.0,1.0,4.0,Тараз,"ул. Утеулиева — ТД ""Дос-нар""",167647.0588235294
11000000,45.0,2.0,5.0,5.0,Тараз,3-МКР,244444.44444444444
18000000,45.4,2.0,3.0,5.0,Тараз,Абая 153 — Абая-Ташкентская,396475.77092511015
28000000,75.0,2.0,7.0,9.0,Тараз,Сатпаева 30г,373333.3333333333
25000000,61.0,3.0,5.0,5.0,Тараз,мкр аса 10,409836.0655737705
15500000,75.0,4.0,5.0,5.0,Тараз,Телецентр 6,206666.66666666666
25000000,66.0,3.0,3.0,5.0,Тараз,Алатау 8 микр 31,378787.8787878788
13000000,36.5,1.0,4.0,5.0,Тараз,9 микрорайон 52А — за рынком Айрылмас,356164.38356164383
10200000,35.0,1.0,2.0,5.0,Тараз,Мынбулак 51,291428.5714285714
7000000,36.6,1.0,4.0,4.0,Тараз,Генерала Рахимова 59 — Химпоселок,191256.8306010929
12000000,45.0,2.0,5.0,5.0,Тараз,"Байзак батыра 207 — ЖД вокзал ,напротив стадион Локоматив",266666.6666666667
18000000,45.0,2.0,2.0,2.0,Тараз,1 Пер Айтеке би 54,400000.0
26000000,62.0,3.0,1.0,5.0,Тараз,микрорайон Жансая 25 дом 23 квартира,419354.8387096774
18000000,65.0,3.0,3.0,5.0,Тараз,4 мкр Салтанат 11,276923.07692307694
9000000,56.0,2.0,3.0,4.0,Тараз,Сатпаева 25/38,160714.2857142857
26500000,67.0,3.0,4.0,5.0,Тараз,Жайлау 3 микр 24,395522.3880597015
25000000,63.0,3.0,2.0,5.0,Тараз,Мыңбұлақ 63,396825.3968253968
12000000,63.0,3.0,5.0,5.0,Тараз,7-МКР,190476.19047619047
16500000,62.0,3.0,4.0,5.0,Тараз,"7 мкр 20 — Сейфуллина,Мечеть Хазрет-Али",266129.03225806454
15500000,64.0,3.0,5.0,5.0,Тараз,Аль-Фараби 18,242187.5
29000000,74.0,4.0,1.0,5.0,Тараз,Айтеке би 30а,391891.8918918919
25000000,84.5,4.0,3.0,5.0,Тараз,Телецентр 13 — Корзинка,295857.9881656805
18000000,63.0,3.0,3.0,5.0,Тараз,Жансая (11),285714.28571428574
27000000,65.0,3.0,5.0,5.0,Тараз,қойгелді 209 — айтеке би,415384.6153846154
24000000,60.0,3.0,2.0,5.0,Тараз,Койбакова — гидрокомплекс,400000.0
12500000,45.0,2.0,5.0,5.0,Тараз,микрорайон Карасу 16,277777.77777777775
28000000,70.0,3.0,3.0,4.0,Тараз,Проспект Жамбыла — Район старой гор.больницы,400000.0
17500000,98.0,3.0,3.0,4.0,Тараз,Солнечная 54,178571.42857142858
21000000,63.0,3.0,5.0,5.0,Тараз,ул.Абая 153 — Абая-Ташкенсткая,333333.3333333333
12000000,36.0,1.0,1.0,5.0,Тараз,Бәйтерек,333333.3333333333
8700000,35.0,1.0,4.0,5.0,Тараз,Воинская 4а,248571.42857142858
20500000,64.04,3.0,3.0,5.0,Тараз,проспект Абая 129,320112.42973141785
15000000,46.1,2.0,4.0,5.0,Тараз,Майлина 10,325379.6095444685
25000000,47.8,2.0,1.0,5.0,Тараз,ул. Толе би 116 — ул. Рыспек батыра,523012.5523012553
10900000,36.0,1.0,4.0,5.0,Тараз,Аса 10 микр,302777.77777777775
7500000,38.0,1.0,3.0,5.0,Тараз,улица Рысбек батыр 9а,197368.42105263157
18000000,61.0,3.0,4.0,5.0,Тараз,улица талас  6 мкр 22,295081.9672131148
25000000,65.0,3.0,1.0,10.0,Тараз,Толе бр,384615.3846153846
12000000,30.92,2.0,4.0,4.0,Тараз,Толе Би 67 — Толе-Би/Койгельды,388098.31824062095
16000000,45.0,2.0,4.0,5.0,Тараз,Мкр Мынбулак 26 — Санырак-батыр,355555.55555555556
15000000,40.0,1.0,2.0,5.0,Тараз,15 микрорайон( Улы дала) 2 — Конец Сулейманова,375000.0
11000000,42.0,1.0,4.0,4.0,Тараз,Колбасшы Койгельды,261904.7619047619
20000000,60.0,3.0,4.0,5.0,Тараз,Сатпаева 2,333333.3333333333
23000000,72.0,3.0,6.0,12.0,Тараз,проспект Абая 159А,319444.44444444444
17000000,60.0,3.0,4.0,4.0,Тараз,улица Сатпаева 13 — Гидроуниверситет,283333.3333333333
21500000,81.6,4.0,1.0,5.0,Тараз,ул. Аскарова д.278 а 278 а,263480.39215686277
26000000,75.76,4.0,2.0,5.0,Тараз,Мкр. Каратау 9 — Призидентский парк,343189.0179514255
14000000,45.1,2.0,4.0,5.0,Тараз,Микрорайон Каратау 8,310421.2860310421
20000000,63.0,3.0,4.0,5.0,Тараз,"Микрайон ""Аса"" 16",317460.31746031746
17500000,61.0,3.0,4.0,5.0,Тараз,Акбулак 1 микр,286885.24590163934
20000000,79.0,2.0,1.0,5.0,Тараз,мкр. Байтерек 20 — рядом 66 школа,253164.55696202532
16000000,55.0,2.0,3.0,5.0,Тараз,Алатау (8 мик.) 50,290909.0909090909
16300000,58.0,2.0,3.0,4.0,Тараз,САТПАЕВА 17,281034.4827586207
28000000,71.0,3.0,4.0,5.0,Тараз,"Химпаселок, рысбек батыра 6А — Кафе «Умид», 5 поликлиника",394366.1971830986
20500000,60.0,2.0,3.0,5.0,Тараз,15 мкр 11 — Кошек батыра,341666.6666666667
19000000,62.0,3.0,2.0,5.0,Тараз,3мкр 21 — Набережки,306451.6129032258
18000000,44.0,2.0,1.0,5.0,Тараз,9 мкр 7,409090.9090909091
9200000,45.5,2.0,5.0,5.0,Тараз,2мкр Каратау,202197.8021978022
9700000,45.0,2.0,4.0,5.0,Тараз,7мкр Самал — остановка Сейфуллина,215555.55555555556
18000000,52.0,2.0,4.0,4.0,Тараз,"Толе би 2 Д — Напротив ""ДОСНАР"", Рядом Гранд Базар",346153.8461538461
14000000,45.0,2.0,3.0,5.0,Тараз,Телецентр 9 — проспект джамбула,311111.1111111111
29000000,96.0,3.0,4.0,5.0,Тараз,Астана 33 — Аль Фараби 12 микр напротив Дубай мангал,302083.3333333333
7000000,35.0,1.0,4.0,4.0,Тараз,Сатпаева 15 — проспект Жамбыла,200000.0
14000000,60.0,3.0,4.0,5.0,Тараз,Телецентр 6 — проспект джамбула,233333.33333333334
16300000,54.0,2.0,2.0,5.0,Тараз,Арай 2 2 — Арай 2  байтерек,301851.85185185185
15500000,73.0,4.0,5.0,5.0,Тараз,салтанат 9 — альфараби,212328.76712328766
30000000,74.9,3.0,1.0,4.0,Тараз,Казыбек би 133 — Напротив Двд парка,400534.04539385845
14300000,57.0,3.0,3.0,5.0,Тараз,Салтанат 19 — Лермотова,250877.19298245615
10000000,40.0,2.0,4.0,4.0,Тараз,байзак батыра 186,250000.0
9700000,37.0,2.0,3.0,5.0,Тараз,Воинская 2 — Аскарова,262162.1621621622
7300000,31.0,1.0,5.0,5.0,Тараз,Жайлау 4 — Шистоковича,235483.87096774194
7200000,34.0,1.0,5.0,5.0,Тараз,Гамалея 1 — Аскарова,211764.70588235295
16900000,64.0,3.0,5.0,5.0,Тараз,Байзак батыра 219 — Вокзал,264062.5
14000000,44.0,2.0,2.0,5.0,Тараз,Талас 13 — Сейфуллина-Рыскулова,318181.8181818182
55000000,112.0,4.0,3.0,4.0,Тараз,3 переулок Казыбек би 1,491071.4285714286
18500000,54.0,2.0,1.0,5.0,Тараз,Массив Карасу 16,342592.5925925926
20500000,76.0,4.0,4.0,5.0,Тараз,Микрорайон Талас 23,269736.84210526315
14500000,34.0,1.0,2.0,5.0,Тараз,Акбулак 41 — Остановка Оптика,426470.5882352941
17000000,52.0,3.0,4.0,5.0,Тараз,"Телецентр 5/86 — Пересечение Сатпаева, пр.Жамбыла",326923.07692307694
14500000,63.1,3.0,5.0,5.0,Тараз,Мкр. Каратау 7,229793.97781299523
15300000,52.0,3.0,2.0,4.0,Тараз,Желтоқсан 30,294230.76923076925
35000000,77.5,3.0,2.0,3.0,Тараз,Толе Би 51 — Абая,451612.9032258064
10000000,44.0,2.0,4.0,5.0,Тараз,"Тынышбаева — Вокзал,  11 школа, вокзал",227272.72727272726
9000000,37.0,1.0,5.0,5.0,Тараз,4-й Менделеева 2,243243.24324324325
15000000,54.0,1.0,1.0,5.0,Тараз,Мкр Аса,277777.77777777775
21500000,51.0,2.0,4.0,5.0,Тараз,Казыбек би 114 — Казыбек би абая,421568.6274509804
13000000,52.3,2.0,5.0,5.0,Тараз,10 17,248565.96558317402
35000000,70.0,3.0,3.0,3.0,Тараз,Рахимова,500000.0
23000000,62.0,3.0,5.0,5.0,Тараз,Айтеке би 26 — Желтоксан,370967.7419354839
22000000,62.0,3.0,3.0,5.0,Тараз,Мкр Аса 16,354838.70967741933
19500000,70.0,3.0,5.0,5.0,Тараз,Малика Жунисалиева — ДВД парк,278571.4285714286
40000000,95.0,3.0,4.0,6.0,Тараз,Толе би 17/2 — Толе би айтиева,421052.63157894736
25000000,61.5,2.0,4.0,5.0,Тараз,4 переулок капал 1 корпус,406504.0650406504
18000000,63.0,3.0,3.0,5.0,Тараз,Салтанат 15 — Находится возле бани АРАЛ,285714.28571428574
9500000,36.6,1.0,3.0,5.0,Тараз,Мкр алатау 36,259562.84153005463
18000000,52.5,2.0,2.0,5.0,Тараз,Алатау 7,342857.14285714284
18000000,64.0,3.0,5.0,5.0,Тараз,Массив Карасу — Шестаковича,281250.0
15000000,57.0,2.0,2.0,4.0,Тараз,массив Тонкуруш 9 — пединститут,263157.8947368421
12500000,45.0,2.0,2.0,2.0,Тараз,Кощек  Батыра 37,277777.77777777775
30000000,80.0,2.0,1.0,4.0,Тараз,Дуйсена Баянова 172 — Рынок Атакент,375000.0
18000000,70.0,2.0,4.0,5.0,Тараз,15 1028 — 15 мкрн 1028 дом,257142.85714285713
13000000,41.1,2.0,4.0,5.0,Тараз,Тонкуруш 9 — Проспект Жамбыла,316301.703163017
20000000,47.0,2.0,2.0,5.0,Тараз,Массив Карасу 16,425531.91489361704
23000000,83.0,4.0,3.0,4.0,Тараз,3пер.менделеева 15,277108.4337349398
17000000,62.0,3.0,4.0,5.0,Тараз,Гамалея 9,274193.5483870968
36250000,92.0,3.0,2.0,5.0,Тараз,Астана 11 — Напротив кафе Бекзат,394021.73913043475
12000000,44.5,1.0,5.0,5.0,Тараз,ул. Улы дала,269662.9213483146
30000000,70.1,2.0,3.0,5.0,Тараз,13 мкр 15,427960.05706134095
20000000,56.0,3.0,5.0,5.0,Тараз,Толе би — Толе би,357142.85714285716
18000000,63.0,3.0,3.0,5.0,Тараз,з мкр Жайлау 7 — Жеңіс парк,285714.28571428574
14000000,46.0,2.0,2.0,5.0,Тараз,"Микрорайон ""Акбулак"" 21 — ул Турысова",304347.82608695654
35000000,83.0,3.0,2.0,4.0,Тараз,Толе би 71,421686.7469879518
12500000,41.8,1.0,1.0,5.0,Тараз,Ұлы дала 145,299043.062200957
13000000,44.8,2.0,5.0,5.0,Тараз,проспект Абая 5-а,290178.5714285714
27700000,80.0,3.0,4.0,4.0,Тараз,Айтеке би — Айтиева,346250.0
25500000,78.0,4.0,4.0,5.0,Тараз,Рыскулова — Сейфуллина,326923.07692307694
25000000,77.0,4.0,5.0,5.0,Тараз,Самал 53,324675.32467532466
33500000,98.0,3.0,4.0,5.0,Тараз,12 мкр 22 — Аль-Фараби,341836.7346938776
28000000,70.0,4.0,4.0,5.0,Тараз,Байзак батыр 146,400000.0
7000000,38.0,1.0,2.0,4.0,Тараз,Рощинская 30 38,184210.52631578947
15900000,72.0,3.0,5.0,5.0,Тараз,лермантова — сейфуллина,220833.33333333334
14500000,52.0,2.0,5.0,5.0,Тараз,10 мкр,278846.1538461539
12500000,45.0,2.0,4.0,5.0,Тараз,2 мкр,277777.77777777775
23000000,55.0,2.0,2.0,5.0,Тараз,Толе би,418181.8181818182
14500000,76.0,4.0,4.0,5.0,Тараз,Мкр Жансая (11) 39,190789.47368421053
23500000,92.0,3.0,1.0,4.0,Тараз,Дуйсен Баянова 172 — Напротив Toyota центра.,255434.78260869565
30000000,70.0,4.0,1.0,2.0,Тараз,Ленина 13 А,428571.4285714286
12500000,46.0,2.0,4.0,5.0,Тараз,улица Майлина/ Микрорайон Акбулак(1 мкр) 5 — Арай Плаза и Баласагун,271739.1304347826
35000000,110.0,4.0,4.0,5.0,Тараз,Казыбекби103 — Казыбек би-абая,318181.8181818182
23000000,70.0,2.0,5.0,5.0,Тараз,Байтерек 10Б — Возле детской больницы,328571.4285714286
15000000,60.0,2.0,1.0,4.0,Тараз,"Гамалея 1 — Находится возле садика, фиркан по ул. Аскарова",250000.0
14500000,46.5,2.0,4.0,5.0,Тараз,Микрорайон Самал 7 39,311827.9569892473
17000000,62.3,3.0,5.0,5.0,Тараз,Мынбулак,272873.19422150886
23000000,75.1,4.0,3.0,5.0,Тараз,"Микрорайон Каратау (2) 1 — Аватария, пюПрезидентский парк",306258.32223701733
28000000,71.0,3.0,4.0,5.0,Тараз,Ұлы дала 15 микрорайон 17,394366.1971830986
16000000,59.5,3.0,4.0,4.0,Тараз,Байзак батыра,268907.5630252101
30000000,70.0,3.0,4.0,5.0,Тараз,Байзак Батыра 185 — Абая Байзак Батыра,428571.4285714286
8700000,30.8,1.0,2.0,5.0,Тараз,9 микр — Брак и семья,282467.53246753244
13300000,45.8,2.0,2.0,5.0,Тараз,Микрорайон Салтанат,290393.0131004367
29000000,99.0,3.0,4.0,5.0,Тараз,микрорайон Астана 17,292929.29292929295
18000000,52.3,2.0,3.0,4.0,Тараз,Ерденбека Нейткалиева 5,344168.26003824093
28000000,75.0,4.0,1.0,5.0,Тараз,Алатау 52 — 8 микрорайон,373333.3333333333
20500000,80.0,4.0,4.0,5.0,Тараз,10-МКР,256250.0
13500000,46.7,2.0,4.0,5.0,Тараз,Мкр.Мынбулак 62,289079.22912205564
19500000,80.0,4.0,3.0,5.0,Тараз,Мкр Мынбулак,243750.0
14000000,52.5,2.0,1.0,5.0,Тараз,Алатау 37,266666.6666666667
17000000,65.7,3.0,5.0,5.0,Тараз,10 микр Аса,258751.90258751903
25000000,70.0,2.0,4.0,5.0,Тараз,Мкрн Астана 33,357142.85714285716
11800000,48.0,2.0,4.0,5.0,Тараз,Мкр Талас,245833.33333333334
18000000,47.0,2.0,4.0,5.0,Тараз,Мкр. Самал — Сейфуллина аль фараби,382978.72340425535
14700000,62.0,3.0,5.0,5.0,Тараз,7 микрорайон,237096.7741935484
18000000,43.0,2.0,3.0,5.0,Тараз,Сакындыкова — Район вокзала,418604.6511627907
26000000,78.0,3.0,4.0,5.0,Тараз,Рахимова 3 — Проспект Жамбыла,333333.3333333333
14000005,50.0,2.0,3.0,5.0,Тараз,2 мкр 1/66,280000.1
32000000,77.0,4.0,2.0,5.0,Тараз,Жунисалиева 32 — Конаева,415584.4155844156
15000000,45.0,1.0,4.0,5.0,Тараз,Маяковского 42Б,333333.3333333333
15000000,46.0,2.0,1.0,5.0,Тараз,1 микр.он 9 — Баласагун,326086.95652173914
22000000,70.0,3.0,5.0,5.0,Тараз,15 микрорайон 60 квартира,314285.71428571426
8500000,45.0,2.0,1.0,2.0,Тараз,"Мангилик ели 38 — Сулейманова,Кошек батыра,Сельпо,Облроддом",188888.88888888888
22000000,60.0,3.0,5.0,5.0,Тараз,Абая — Фирка смарт,366666.6666666667
11000000,45.0,2.0,1.0,5.0,Тараз,Мкр Мынбулак,244444.44444444444
20500000,88.0,4.0,4.0,5.0,Тараз,Мкр Аса,232954.54545454544
25000000,60.0,2.0,1.0,5.0,Тараз,Микрорайон Астана 8 — Возле №53 школа,416666.6666666667
11300000,52.0,2.0,5.0,5.0,Тараз,Алатау 35,217307.6923076923
7000000,34.0,1.0,2.0,2.0,Тараз,Тынышбаева 39 А — Рядом 11 школы.  Железнодорожный военнозированое охрана. Автобус 19,205882.35294117648
11800000,45.0,2.0,1.0,5.0,Тараз,Мкр Самал,262222.22222222225
25000000,110.0,4.0,2.0,4.0,Тараз,Волкова 1А — мамбет батыр - Волкова,227272.72727272726
16000000,62.18,3.0,4.0,5.0,Тараз,каратау 7 — президентского парка,257317.4654229656
22000000,61.22,3.0,3.0,5.0,Тараз,8 микрорайон 26,359359.686377001
25000000,78.0,4.0,2.0,5.0,Тараз,массив Карасу 37 — Аль Фараби Шостакович,320512.8205128205
20200000,79.0,4.0,1.0,5.0,Тараз,Салтанат 21,255696.20253164557
16000000,51.0,2.0,3.0,5.0,Тараз,Санракбатыр — Микрорайон 10,313725.49019607843
15500000,53.0,2.0,2.0,5.0,Тараз,Мкр Аса,292452.8301886792
13500000,43.8,2.0,5.0,5.0,Тараз,Микрорайон Талас,308219.1780821918
9000000,30.0,1.0,4.0,5.0,Тараз,6 микрорайоны 18,300000.0
12000000,46.0,2.0,3.0,5.0,Тараз,Микрарайон Самал 39 — Бауыржана Момышулы,260869.5652173913
18500000,66.0,3.0,1.0,5.0,Тараз,Мкр Аса,280303.0303030303
19500000,58.0,2.0,6.0,12.0,Тараз,проспект Абая 159А,336206.8965517241
